code,lat,long,Water T,pH,Cond,Turb,Chl,Secchi,Alkalinity,Ca,Mg,K,Na,Si,Cl,NO2,NO3,SO4,PO4,TN,TP,DO %,DO,Carbonate,Silicate,DOC,Waterdepth,MaxDepth,Lake_area,Shore_len,Shore_dev,Vol_total,Vol_res,Vol_src,Depth_avg,Dis_avg,Res_time,Slope_100,Wshd_area,Elevation,area_sub-Basin,area_waterbody,MAT,P season,MAP,T season,Connectivity,% aquatic habitat,Ecoregion,Freshwater ecoregion,TRI,tri1,lanfdorm,geology,land cover,HFP2009,Bare Desert,Barren Tundra,Cold Grassland,Cool Grasses and Shrubs,Cool Southern Hemisphere Mixed Forests,Corn and Beans Cropland,Crops and Town,"Crops, Grass, Shrubs",Dry Woody Scrub,Evergreen Broadleaf Forests,Evergreen Forest and Fields,Fields and Woody Savanna,Forest and Field,Glacier Ice,Grass Crops,Hot and Mild Grasses and Shrubs,Inland Water,Low Sparse Grassland,Montane Tropical Forests,Rice Paddy and Field,Savanna (Woods),Sea Water,Seasonal Tropical Forest,Semi Desert Shrubs,Shrub Deciduous,Shrub Evergreen,Southern Hemisphere Mixed Forest,Succulent and Thorn Scrub,Tropical Degraded Forest,Tropical Rainforest,Upland Tundra,Urban,Wooded Wet Swamp,Woody Savanna,Barren,Grassland and shrubs,Forests,Savanna,Rainforest,Wetland,Agriculture,Crops and town,Urban,Inland water
Ecdr-In_Cuicocha,0.3,-78.36666667,17,7.7,789.3,,1,18.3,6.1,4.96,24.8,,,,1,0.041,,26,0.005,,,,,,,,,31.3,,,,,,,,,,,,3123,57.9,2.296010017,111,49,1046,184,0.0016,0.503409922,Northwestern Andean montane forests,301,33.375,0.124358,1,7,Crops and Town,10,0,3.36,16.63,0,0,0,21.69,2.41,0,0,4.18,0.72,0.52,0,0,1.09,0.53,0,2.87,0.43,13.19,0,0,7.99,0,8.52,0,0,0.13,0,14.79,0,0,0.87,3.36,51.43,7.7,14.78,0,0,0.43,21.69,0,0.53
Ecdr-In_Guangopl,0.25,-78.48333333,14.025,7,425,,1.375,0.9,,,,,,,,,,,0.083483,,,,,,,,,6,,,,,,,,,,,,3006,99.9,0.0460894,125,49,1099,138,0.0016,0.503409922,Northwestern Andean montane forests,301,77.125,0.433962,1,7,Cold Grassland,4.250330448,0.08,8.65,18.74,0,0,0,8.45,2.45,0,0,0.24,0.35,4.01,0,0,0,0.99,0,2.24,0.27,7.51,0,0,3.62,0,18.34,0,0,0.13,0,23.8,0,0,0.08,8.73,66.95,6.62,7.94,0,0,0.27,8.45,0,0.99
Ecdr-In_L.SanPbl,0.216666667,-78.23333333,18,7.3,281.3,,3.5,4.5,3,1.75,21.24,5.71,29.65,,5,0.82,0.108,10,0.154700333,,0.165,,,,,,,23.5,5.98,9.66,1.11,26.45,,3.00,4.40,3.94,77.70,1.52,131.80,2662,5.6,4.383900166,141,41,966,140,0.0016,0.503409922,Northwestern Andean montane forests,301,0,0.0524902,2,7,Semi Desert Shrubs,30,0,0,5.56,0,0,0,36.85,2.61,0,0,8.72,0.94,0.83,0,0,3.85,0.53,0,2.79,3.33,16.17,0,0,9.05,0,0.16,0,0,0.29,0.19,0.48,0,0,7.55,0,21.71,12.63,24.66,0.19,0,3.33,36.85,0,0.53
Ecdr-In_L.Ygrcch,0.383333333,-78.08333333,21.7,7.5,822,,30.0625,1,7.5,3.75,20.61,54.66,102.64,,18.1,0.05,,18,0.01165,,,,,,,,,7,2.32,6.96,1.29,25.29,,3.00,10.90,0.73,399.30,6.17,23.60,2189,63.5,1.873110056,164,44,602,162,0.0008,0.673530132,Northwestern Andean montane forests,301,0,0.134885,3,7,Semi Desert Shrubs,29.3394661,0,0,7.46,0,0,0,26.82,8.65,0,0,4.21,0,0.09,0,0,2.4,0.13,0,3.94,2.62,9.02,0,0,21.55,0,0.05,0,0,0.54,0.43,6.25,0,0,5.81,0,46.36,8.78,14.83,0.43,0,2.62,26.82,0,0.13
Ecdr-In_La Moya,-1.333333333,-78.51666667,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,2174,135.4,135.4,157,23,578,766,0,0,Eastern Cordillera real montane forests,312,8.875,0.512957,1,7,"Crops, Grass, Shrubs",34.78853226,0,1.73,15.83,0,0,0,6.27,10.57,0,0,2.8,1.28,2.78,0,0,27.94,0,0,0.4,0.08,0.62,0,0,11.12,0,6.3,0,0,0.29,0,7.04,0.08,0,4.78,1.73,78.8,6.27,6.68,0,0,0.08,6.27,0.08,0
Ecdr-In_Rumtum,-1.45,-78.73333333,,,,,,0.21,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,4052,141.2,141.2,58,37,790,377,0,0,Northern Andean p├íramo,312,15,0.611288,1,7,Hot and Mild Grasses and Shrubs,8.396477699,0.94,3.54,20.41,0,0,0,2.31,2.55,0,0,1.76,0.32,0.84,0,0,26.7,0,0,0.69,0,3.39,0,0,6.05,0,7.73,0,0,0,0,20.22,0,0,2.51,4.48,83.66,3.29,6.22,0,0,0,2.31,0,0
Ecdr-In_SanAnton,-1.618622,-78.633922,14.3,7.67,566,,10.68,0.57,,,,,,,,,1.102,,0.15741,,,,,,,,,1,,,,,,,,,,,,2738,175.6,0.0256829,138,27,545,656,0,0,Eastern Cordillera real montane forests,312,4.75,0.569735,3,7,Upland Tundra,32.03662491,0,0,16.39,0,0,0,2.4,3.56,0,0,2.15,0.36,0.84,0,0,7.81,0,0,0.72,0,5.94,0,0,8.4,0,6.02,0,0,0,0.08,42.57,0.18,0,2.54,0,84.75,3.71,8.84,0.08,0,0,2.4,0.18,0
Ecdr-In_Uzhupud,-2.833333333,-78.80238095,,,237,,1.83,,,,,,,,,,0.505,,0.1224655,,,,,,,,,0.21,,,,,,,,,,,,2916,47.8,47.8,119,20,836,559,0,0,Eastern Cordillera real montane forests,312,14.375,0.574199,3,7,Semi Desert Shrubs,16.9871254,0,0,3.72,0,0,0,16.88,11.51,0,0,17.67,0.32,2.64,0,0,2.09,0,0,1.03,2.48,7.09,0,0,28.21,0,0.23,0,0,0.3,1.84,2.64,0.36,0,1.04,0,48.4,21.64,8.45,1.84,0,2.48,16.88,0.36,0
Ecdr-In_Yambo,-1.116666667,-78.58333333,17,8.75,1950,,107.675,0.26,1468.7,2.22,161.9,56.25,12.86,,175.5,0.042,0.0646,160,0.20471625,,,,,,,,,24.5,0.25,2.85,1.59,2.38,,3.00,9.40,0.06,451.50,17.66,1.70,2582,129.8,0.304883987,143,27,533,668,0.0004,0.185148996,Eastern Cordillera real montane forests,312,3,0.787181,1,7,Upland Tundra,31.00524139,0,0,7.08,0,0,0,9.29,18.48,0,0,3.88,0,4,0,0,13.79,0,0,0,0.24,4.12,0,0,15.18,0,4.12,0,0,0.4,0,17.8,0.19,0,1.36,0,76.45,8.28,5.48,0,0,0.24,9.29,0.19,0
Ecdr-In_Zuleta,0.195673,-78.0982,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,2858,180.8,0.095643803,128,41,1006,233,0.0008,0.673530132,Northwestern Andean montane forests,301,3.5,0.14356,1,7,Rice Paddy and Field,9,0,0,4.96,0,0,0,27.72,9.88,0,0,9.07,0.23,0.48,0,0,4.07,0.88,0,7.17,3.04,10.49,0,0,9.13,0.32,0.05,0,0,1.33,1.01,0.99,0,0,9.08,0,29.4,18.05,19.8,1.01,0,3.04,27.72,0,0.88
EpNGEO-F_Caricoch,0.137846,-78.266149,11.32,4.74,53,,,7,,1.14,1.31,0.43,1.36,,0.627,0.003,0.017,3.6,0,0,0,7.7,0.84,,,,,92.9,2.87,7.26,1.21,54.73,,3.00,19.10,0.31,2069.90,11.05,10.30,3722,88.6,2.74435997,68,27,1319,303,0.0016,0.503409922,Northern Andean p├íramo,301,,0.070958,3,7,Semi Desert Shrubs,8.266884804,0,0,6.16,0,0,0,23.81,3.03,0,0,6.36,1.14,2.03,0,0,3.87,0.53,0,2.61,1.89,14.97,0,0,10.56,0,2.16,0,0,0.29,0.08,14.23,0,0,6.2,0,40.01,11.29,22.31,0.08,0,1.89,23.81,0,0.53
EpNGEO-F_Chiriacu1,0.114,-78.273,11.27,4.85,33,,,0.9,,1.27,0.61,1.1,1.03,,0.854,0,0,6.24,0,0.241,0,7.1,0.78,,,,,6.6,0.15,1.56,1.14,1.04,,3.00,7.00,0.09,136.50,11.29,3.00,3703,72.8,0.081,64,25,1353,309,0.0016,0.503409922,Northern Andean p├íramo,301,,0.203371,3,1,Cold Grassland,7.255021572,0,0,6.93,0,0,0,19.25,4.89,0,0,5.98,1.14,2.1,0,0,3.99,0.53,0,2.41,1.27,13.7,0,0,10.79,0,3.81,0,0,0.29,0.08,16.82,0,0,5.95,0,47.23,10.78,20.79,0.08,0,1.27,19.25,0,0.53
EpNGEO-F_Chiriacu2,0.114,-78.273,11.27,4.85,33,,,0.9,,1.27,0.61,1.1,1.03,,0.854,0,0,6.24,0,0.241,0,7.1,0.78,,,,,,0.15,1.56,1.14,1.04,,3.00,7.00,0.09,136.50,11.29,3.00,3703,72.8,0.081,64,25,1353,309,0.0016,0.503409922,Northern Andean p├íramo,301,,0.203371,3,1,Cold Grassland,7.255021572,0,0,6.93,0,0,0,19.25,4.89,0,0,5.98,1.14,2.1,0,0,3.99,0.53,0,2.41,1.27,13.7,0,0,10.79,0,3.81,0,0,0.29,0.08,16.82,0,0,5.95,0,47.23,10.78,20.79,0.08,0,1.27,19.25,0,0.53
EpNGEO-F_Cubilche1,0.232,-78.134,10.51,4.99,29,,,1.4,,0.47,0.34,1.46,0.64,,1.26,0,0,7.63,0,0,0,6.8,0.76,,,,,2.37,,,,,,,,,,,,3778,180.8,0.014,62,21,1330,374,0.0016,0.503409922,Northern Andean p├íramo,301,,0.600772,3,7,Savanna (Woods),7.396477222,0,0,2.08,0,0,0,32.6,8.98,0,0,8.71,0.27,0.48,0,0,4.5,0.66,0,6.38,3.11,10.45,0,0,11.43,0,0,0,0,0.64,0.51,0,0,0,9.08,0,26.99,16.21,19.8,0.51,0,3.11,32.6,0,0.66
EpNGEO-F_Cubilche2,0.232,-78.134,10.51,4.99,29,,,1.4,,0.47,0.34,1.46,0.64,,1.26,0,0,7.63,0,0,0,6.8,0.76,,,,,,,,,,,,,,,,,3778,180.8,0.014,62,21,1330,374,0.0016,0.503409922,Northern Andean p├íramo,301,,0.600772,3,7,Savanna (Woods),7.396477222,0,0,2.08,0,0,0,32.6,8.98,0,0,8.71,0.27,0.48,0,0,4.5,0.66,0,6.38,3.11,10.45,0,0,11.43,0,0,0,0,0.64,0.51,0,0,0,9.08,0,26.99,16.21,19.8,0.51,0,3.11,32.6,0,0.66
EpNGEO-F_Cuicocha1,0.3,-78.36666667,15.75,4.8,1212,,,10,,25.8,36.4,4.93,59.4,,52,0,0.014,32.1,0,0,0,13.8,1.37,,,,,31.3,,,,,,,,,,,,3123,57.9,2.296010017,111,49,1046,184,0.0016,0.503409922,Northwestern Andean montane forests,301,,0.124358,3,1,Crops and Town,10,0,3.36,16.63,0,0,0,21.69,2.41,0,0,4.18,0.72,0.52,0,0,1.09,0.53,0,2.87,0.43,13.19,0,0,7.99,0,8.52,0,0,0.13,0,14.79,0,0,0.87,3.36,51.43,7.7,14.78,0,0,0.43,21.69,0,0.53
EpNGEO-F_Cuicocha2,0.3,-78.36666667,15.75,4.8,1212,,,10,,25.8,36.4,4.93,59.4,,52,0,0.014,32.1,0,0,0,13.8,1.37,,,,,,,,,,,,,,,,,3123,57.9,2.296010017,111,49,1046,184,0.0016,0.503409922,Northwestern Andean montane forests,301,,0.124358,3,1,Crops and Town,10,0,3.36,16.63,0,0,0,21.69,2.41,0,0,4.18,0.72,0.52,0,0,1.09,0.53,0,2.87,0.43,13.19,0,0,7.99,0,8.52,0,0,0.13,0,14.79,0,0,0.87,3.36,51.43,7.7,14.78,0,0,0.43,21.69,0,0.53
EpNGEO-F_Cunrro1,0.235,-78.089,17.93,7.95,343,,,1.38,,4.9,5.6,25.7,9.95,,8.92,0.154,0.137,0.618,0.26,3.45,0.689,24.3,2.3,,,,,5,,,,,,,,,,,,2821,180.8,0.0266158,130,40,984,253,0.0008,0.673530132,Northwestern Andean montane forests,301,,0.332379,3,7,Rice Paddy and Field,14,0,0,4.29,0,0,0,27.35,9.81,0,0,8.65,0.23,0.48,0,0,4.01,0.83,0,7.12,3.01,10,0,0,11.69,0.32,0,0,0,1.34,0.98,0.93,0,0,8.89,0,31.05,17.59,19.12,0.98,0,3.01,27.35,0,0.83
EpNGEO-F_Cunrro2,0.235,-78.089,17.93,7.95,343,,,1.38,,4.9,5.6,25.7,9.95,,8.92,0,0.137,0.618,0.26,3.45,0.689,24.3,2.3,,,,,,,,,,,,,,,,,2821,180.8,0.0266158,130,40,984,253,0.0008,0.673530132,Northwestern Andean montane forests,301,,0.332379,3,7,Rice Paddy and Field,14,0,0,4.29,0,0,0,27.35,9.81,0,0,8.65,0.23,0.48,0,0,4.01,0.83,0,7.12,3.01,10,0,0,11.69,0.32,0,0,0,1.34,0.98,0.93,0,0,8.89,0,31.05,17.59,19.12,0.98,0,3.01,27.35,0,0.83
EpNGEO-F_Huarmcch1,0.129,-78.254,10.01,5.29,62,,,2.9,,1.63,1.42,0.66,1.94,,0.58,0,0.006,7.9,0,0.019,0.003,8.7,0.98,,,,,4,,,,,,,,,,,,3702,88.6,0.081780501,67,25,1326,335,0.0016,0.503409922,Northern Andean p├íramo,301,,0.460653,2,1,Semi Desert Shrubs,7.258657455,0,0,5.93,0,0,0,23,3.69,0,0,7.13,1.16,2.12,0,0,4.06,0.53,0,2.38,2.42,14.65,0,0,10.59,0,2.05,0,0,0.29,0.08,13.42,0,0,6.4,0,39.74,11.92,22.21,0.08,0,2.42,23,0,0.53
EpNGEO-F_Huarmcch2,0.129,-78.254,10.01,5.09,62,,,2.9,,1.63,1.42,0.66,1.94,,0.58,0,0.0006,7.9,0,0.019,0.003,8.7,0.98,,,,,,,,,,,,,,,,,3702,88.6,0.081780501,67,25,1326,335,0.0016,0.503409922,Northern Andean p├íramo,301,,0.460653,4,1,Semi Desert Shrubs,7.258657455,0,0,5.93,0,0,0,23,3.69,0,0,7.13,1.16,2.12,0,0,4.06,0.53,0,2.38,2.42,14.65,0,0,10.59,0,2.05,0,0,0.29,0.08,13.42,0,0,6.4,0,39.74,11.92,22.21,0.08,0,2.42,23,0,0.53
EpNGEO-F_SanMarcs,0.114,-77.965,,,,,,,,3.3,3.38,1.19,1.21,,3.28,0,0,4.62,0,0.548,0.089,,,,,,,38,0.48,3.66,1.50,4.06,,3.00,8.50,0.41,115.90,11.86,12.90,3429,96,0.612558007,85,19,978,444,0.0008,0.673530132,Eastern Cordillera real montane forests,312,,0.347788,3,1,Inland Water,3.250016451,0,1.68,14.02,0,0,0,12.39,7.57,0,0,5.64,0.15,0.46,0,0,3.07,0.31,0,6.45,2.55,6.16,0,0,7.8,0.35,9.17,0,0,2.98,0.99,14.81,0,0.1,3.19,1.68,56.79,15.53,9.5,0.99,0.1,2.55,12.39,0,0.31
EpNGEO-F_SanPablo,0.2166,-78.233,15.12,7.14,10,,,3.4,,7.64,12.2,3.1,27.1,,4.67,0,0,6.92,0.164,0,0.126,30,3.02,,,,,23.5,5.98,9.66,1.11,26.45,,3.00,4.40,3.94,77.70,1.52,131.80,2662,5.6,4.383900166,141,41,966,140,0.0016,0.503409922,Northwestern Andean montane forests,301,,0.0524902,3,7,Semi Desert Shrubs,30,0,0,5.56,0,0,0,36.85,2.61,0,0,8.72,0.94,0.83,0,0,3.85,0.53,0,2.79,3.33,16.17,0,0,9.05,0,0.16,0,0,0.29,0.19,0.48,0,0,7.55,0,21.71,12.63,24.66,0.19,0,3.33,36.85,0,0.53
EpNGEO-F_Yahurcch,0.371130241,-78.10163467,20.62,7.78,1045,,,0.3,,14.6,0.67,0.67,1.27,,12.2,0,0,0.53,0.018,1.79,0.056,39.4,3.53,,,,,7,2.32,6.96,1.29,25.29,,3.00,10.90,0.73,399.30,6.17,23.60,2189,63.5,1.873110056,164,44,602,162,0.0008,0.673530132,Northwestern Andean montane forests,301,,0.134885,2,7,Semi Desert Shrubs,29.3394661,0,0,7.46,0,0,0,26.82,8.65,0,0,4.21,0,0.09,0,0,2.4,0.13,0,3.94,2.62,9.02,0,0,21.55,0,0.05,0,0,0.54,0.43,6.25,0,0,5.81,0,46.36,8.78,14.83,0.43,0,2.62,26.82,0,0.13
EpNGEO-F_Yambo1,-1.104,-78.586,19.66,6.52,3969,,,0.2,,7.85,147,2.46,336,,110,0,0.317,687,0,1.18,0.194,7.9,0.71,,,,,24.5,,,,,,,,,,,,2611,129.8,0.304883987,143,27,533,668,0.0004,0.185148996,Eastern Cordillera real montane forests,312,,0.337169,4,1,Semi Desert Shrubs,31.01140785,0,0,7.2,0,0,0,9.32,18.6,0,0,3.88,0,4.22,0,0,14.06,0,0,0,0.24,4,0,0,15.26,0,4.17,0,0,0.4,0,17.02,0.18,0,1.36,0,76.31,8.5,5.36,0,0,0.24,9.32,0.18,0
EpNGEO-F_Yambo2,-1.104,-78.586,19.66,6.52,3969,,,,,7.85,147,2.46,336,,110,0,0.317,687,0,1.18,0.194,7.9,0.71,,,,,,,,,,,,,,,,,2611,129.8,0.304883987,143,27,533,668,0.0004,0.185148996,Eastern Cordillera real montane forests,312,,0.337169,3,1,Semi Desert Shrubs,31.01140785,0,0,7.2,0,0,0,9.32,18.6,0,0,3.88,0,4.22,0,0,14.06,0,0,0,0.24,4,0,0,15.26,0,4.17,0,0,0.4,0,17.02,0.18,0,1.36,0,76.31,8.5,5.36,0,0,0.24,9.32,0.18,0
EpNGEO-F_Yanacoch1,0.124,-78.251,7.94,5.29,39,,,0,,1.7,0.67,0.67,1.27,,0.634,0.003,0.01,4.93,0,0.218,0,4.3,0.52,,,,,2.1,,,,,,,,,,,,3883,88.6,0.155277997,50,21,1412,345,0.0016,0.503409922,Northern Andean p├íramo,301,,0.460653,2,1,Semi Desert Shrubs,7.258657455,0,0,5.89,0,0,0,22.49,4.09,0,0,7.15,1.2,2.13,0,0,4.1,0.53,0,2.37,2.46,14.42,0,0,10.65,0,2.1,0,0,0.29,0.08,13.44,0,0,6.48,0,40.27,11.94,22.1,0.08,0,2.46,22.49,0,0.53
EpNGEO-F_Yanacoch2,0.124,-78.251,7.94,5.29,39,,,,,1.7,0.67,0.67,1.27,,0.634,0,0.01,4.93,0,0.218,0,4.3,0.52,,,,,,,,,,,,,,,,,3883,88.6,0.155277997,50,21,1412,345,0.0016,0.503409922,Northern Andean p├íramo,301,,0.460653,2,1,Semi Desert Shrubs,7.258657455,0,0,5.89,0,0,0,22.49,4.09,0,0,7.15,1.2,2.13,0,0,4.1,0.53,0,2.37,2.46,14.42,0,0,10.65,0,2.1,0,0,0.29,0.08,13.44,0,0,6.48,0,40.27,11.94,22.1,0.08,0,2.46,22.49,0,0.53
EpNGEO-J_Añangcch1,-0.666666667,-76.41666667,27,,25,,,0.76,,1.86,0.59,0.74,0.51,,0.18,0,0,0,0,,0.161,,,,,,,,0.20,1.82,1.14,0.72,,3.00,3.60,2.32,3.60,2.55,30.70,229,139.2,5541.830078,251,16,3122,450,0.0032,20.07152157,Napo moist forests,313,,0.591305,3,7,Tropical Rainforest,6,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,5.54,0,0,0,0,0,0,0,0,0,0,0,0,94.37,0,0,0,0,0,0,0.08,0,94.37,0,0,0,0,5.54
EpNGEO-J_Añangcch2,-0.666666667,-76.41666667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20,1.82,1.14,0.72,,3.00,3.60,2.32,3.60,2.55,30.70,229,139.2,5541.830078,251,16,3122,450,0.0032,20.07152157,Napo moist forests,313,,0.591305,4,1,Tropical Rainforest,6,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,5.54,0,0,0,0,0,0,0,0,0,0,0,0,94.37,0,0,0,0,0,0,0.08,0,94.37,0,0,0,0,5.54
EpNGEO-J_Colta-11,-1.727,-78.759,15.4,,1182,,,0.17,,37.6,67.3,26.3,129,,18.1,0,0,0,0,1.14,0.218,,,,,,,,0.23,2.71,1.59,0.49,,3.00,2.10,0.58,9.70,0.83,22.70,3300,138.6,1.649209976,104,33,902,390,0,0,Eastern Cordillera real montane forests,312,,0.366875,4,7,Upland Tundra,28,0,0,15.91,0,0,0,0.25,0.44,0,0,0.13,0.11,0.56,0,0,0,0,0,0.36,0,1.46,0,0,7.47,0,7.71,0,0,0,0,63.28,0.18,0,2.13,0,94.81,1.05,3.7,0,0,0,0.25,0.18,0
EpNGEO-J_Colta-12,-1.727,-78.759,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,2.71,1.59,0.49,,3.00,2.10,0.58,9.70,0.83,22.70,3300,138.6,1.649209976,104,33,902,390,0,0,Eastern Cordillera real montane forests,312,,0.366875,4,1,Upland Tundra,28,0,0,15.91,0,0,0,0.25,0.44,0,0,0.13,0.11,0.56,0,0,0,0,0,0.36,0,1.46,0,0,7.47,0,7.71,0,0,0,0,63.28,0.18,0,2.13,0,94.81,1.05,3.7,0,0,0,0.25,0.18,0
EpNGEO-J_Colta-13,-1.727,-78.759,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,2.71,1.59,0.49,,3.00,2.10,0.58,9.70,0.83,22.70,3300,138.6,1.649209976,104,33,902,390,0,0,Eastern Cordillera real montane forests,312,,0.366875,7,4,Upland Tundra,28,0,0,15.91,0,0,0,0.25,0.44,0,0,0.13,0.11,0.56,0,0,0,0,0,0.36,0,1.46,0,0,7.47,0,7.71,0,0,0,0,63.28,0.18,0,2.13,0,94.81,1.05,3.7,0,0,0,0.25,0.18,0
EpNGEO-J_Colta-21,-1.727,-78.759,15.4,,1182,,,2,,35,72.7,24.7,0.58,,18.5,0,0,0,0,1.08,0.205,,,,,,,,0.23,2.71,1.59,0.49,,3.00,2.10,0.58,9.70,0.83,22.70,3300,138.6,1.649209976,104,33,902,390,0,0,Eastern Cordillera real montane forests,312,,0.366875,1,7,Upland Tundra,28,0,0,15.91,0,0,0,0.25,0.44,0,0,0.13,0.11,0.56,0,0,0,0,0,0.36,0,1.46,0,0,7.47,0,7.71,0,0,0,0,63.28,0.18,0,2.13,0,94.81,1.05,3.7,0,0,0,0.25,0.18,0
EpNGEO-J_Colta-22,-1.727,-78.759,,,,,,2,,35,72.7,24.7,0.58,,18.5,0,0,0,0,,,,,,,,,2.5,0.23,2.71,1.59,0.49,,3.00,2.10,0.58,9.70,0.83,22.70,3300,138.6,1.649209976,104,33,902,390,0,0,Eastern Cordillera real montane forests,312,,0.366875,7,7,Upland Tundra,28,0,0,15.91,0,0,0,0.25,0.44,0,0,0.13,0.11,0.56,0,0,0,0,0,0.36,0,1.46,0,0,7.47,0,7.71,0,0,0,0,63.28,0.18,0,2.13,0,94.81,1.05,3.7,0,0,0,0.25,0.18,0
EpNGEO-J_DsChrrrs1,-2.770278,-79.159722,11.02,7.47,127.48,,0.98,6.2,,16.5,1.07,0.31,1.21,,0.35,0,0,3.06,0,0.459,0.086,,,,,,,18,0.15,1.59,1.15,1.38,,3.00,9.10,0.14,110.80,19.70,7.10,3689,225.7,0.162431002,67,27,1060,442,0.0012,0.131834973,Northern Andean p├íramo,312,,0.487085,1,7,Cold Grassland,14,0.13,0.91,33.88,0,0,0,7.87,5.22,0,0,0.53,0.09,0,0,0,0.27,0,0,0,0,0.96,0,0,8.48,0,18.84,0,0,0,0,22.15,0.3,0.1,0.08,1.04,88.84,0.53,1.13,0,0.1,0,7.87,0.3,0
EpNGEO-J_DsChrrrs2,-2.770278,-79.159722,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,1.59,1.15,1.38,,3.00,9.10,0.14,110.80,19.70,7.10,3689,225.7,0.162431002,67,27,1060,442,0.0012,0.131834973,Northern Andean p├íramo,312,,0.487085,1,7,Cold Grassland,14,0.13,0.91,33.88,0,0,0,7.87,5.22,0,0,0.53,0.09,0,0,0,0.27,0,0,0,0,0.96,0,0,8.48,0,18.84,0,0,0,0,22.15,0.3,0.1,0.08,1.04,88.84,0.53,1.13,0,0.1,0,7.87,0.3,0
EpNGEO-J_DsChrrrs3,-2.770278,-79.159722,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,1.59,1.15,1.38,,3.00,9.10,0.14,110.80,19.70,7.10,3689,225.7,0.162431002,67,27,1060,442,0.0012,0.131834973,Northern Andean p├íramo,312,,0.487085,1,7,Cold Grassland,14,0.13,0.91,33.88,0,0,0,7.87,5.22,0,0,0.53,0.09,0,0,0,0.27,0,0,0,0,0.96,0,0,8.48,0,18.84,0,0,0,0,22.15,0.3,0.1,0.08,1.04,88.84,0.53,1.13,0,0.1,0,7.87,0.3,0
EpNGEO-J_Estrllsc1,-2.9133061,-79.25378188,10.36,6.74,30.3,,1.34,6,,2.92,0.32,0.28,0.66,,0,0,0,0.16,0,0.319,0.129,,,,,,,12,,,,,,,,,,,,3815,138.6,0.098,64,32,1039,461,0.0012,0.131834973,Northern Andean p├íramo,312,,0.383929,3,1,Cold Grassland,15,0,0.13,33.09,0,0,0,2.02,6.95,0,0,0.31,0.08,0,0,0,0.22,0,0,0.16,0,2.84,0,0,10.17,0,8.82,0,0,0,0,34.86,0,0,0.23,0.13,94.11,0.47,3.15,0,0,0,2.02,0,0
EpNGEO-J_Estrllsc2,-2.9133061,-79.25378188,10.36,6.74,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3815,138.6,0.098,64,32,1039,461,0.0012,0.131834973,Northern Andean p├íramo,312,,0.383929,3,1,Cold Grassland,15,0,0.13,33.09,0,0,0,2.02,6.95,0,0,0.31,0.08,0,0,0,0.22,0,0,0.16,0,2.84,0,0,10.17,0,8.82,0,0,0,0,34.86,0,0,0.23,0.13,94.11,0.47,3.15,0,0,0,2.02,0,0
EpNGEO-J_Estrllsc3,-2.9133061,-79.25378188,10.36,6.74,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3815,138.6,0.098,64,32,1039,461,0.0012,0.131834973,Northern Andean p├íramo,312,,0.383929,3,1,Cold Grassland,15,0,0.13,33.09,0,0,0,2.02,6.95,0,0,0.31,0.08,0,0,0,0.22,0,0,0.16,0,2.84,0,0,10.17,0,8.82,0,0,0,0,34.86,0,0,0.23,0.13,94.11,0.47,3.15,0,0,0,2.02,0,0
EpNGEO-J_Fondocch1,-2.759813487,-79.23635015,11.05,7.29,52.8,,2.27,3.5,,7.25,0.43,0.27,0.8,,0.13,0,0,0.42,0,0.2,0.117,,,,,,,10,,,,,,,,,,,,4120,225.7,0.0346759,47,42,886,352,0.0012,0.131834973,Northern Andean p├íramo,312,,0.46744,1,7,Shrub Deciduous,10,0.35,11.54,27.48,0,0,0,0.94,0.65,0,0,0.01,0,0,0,0,0,0,0,0,0,0.11,0,0,7.12,0,24.59,0,0,0,0,26.98,0,0.08,0,11.89,86.82,0.01,0.11,0,0.08,0,0.94,0,0
EpNGEO-J_Fondocch2,-2.759813487,-79.23635015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4120,225.7,0.0346759,47,42,886,352,0.0068,18.49938152,Northern Andean p├íramo,312,,0.46744,1,7,Shrub Deciduous,10,0.35,11.54,27.48,0,0,0,0.94,0.65,0,0,0.01,0,0,0,0,0,0,0,0,0,0.11,0,0,7.12,0,24.59,0,0,0,0,26.98,0,0.08,0,11.89,86.82,0.01,0.11,0,0.08,0,0.94,0,0
